"LearnAimRef","EffectiveFrom","EffectiveTo","Section96ApprovalStatus","Section96ApprovalStartDate","Section96ReviewDate","Section96ValidPre16","Section96Valid16to18","Section96Valid18plus","Created_On","Created_By","Modified_On","Modified_By"
"5007782X","01 Aug 2014","","1","01 Mar 2010","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50077831","01 Aug 2013","","1","01 Jan 2014","31 Dec 2014","0","0","1","03 Feb 2014","suttonf","13 Aug 2014","bywatera"
"50077855","01 Aug 2014","","11","21 Dec 2009","31 Oct 2012","1","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50077867","01 Aug 2014","","11","21 Dec 2009","31 Oct 2012","1","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50077934","01 Aug 2014","","1","01 Feb 2010","30 Aug 2017","1","1","0","24 Jun 2014","robinsonsar","18 Apr 2017","bywatera"
"50077946","01 Aug 2014","","1","01 Feb 2010","31 Jul 2021","1","1","-2","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"50077958","01 Aug 2014","","1","01 Sep 2010","31 Jan 2014","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"5007796X","01 Aug 2014","","1","01 Feb 2010","30 Sep 2015","0","1","0","24 Jun 2014","robinsonsar","10 Sep 2015","bywatera"
"50077971","01 Aug 2013","","1","29 Mar 2010","31 Jan 2015","0","0","1","03 Feb 2014","suttonf","16 Sep 2014","goodmand"
"50077983","01 Aug 2014","","1","01 Feb 2010","30 Sep 2015","0","1","0","24 Jun 2014","robinsonsar","10 Sep 2015","bywatera"
"50077995","01 Aug 2013","","1","24 May 2010","31 Jul 2020","0","1","0","03 Feb 2014","suttonf","28 Apr 2020","KTEMPERLEY"
"50078008","01 Aug 2013","","1","24 May 2010","31 Jul 2020","0","1","0","03 Feb 2014","suttonf","28 Apr 2020","KTEMPERLEY"
"5007801X","01 Aug 2013","","1","01 Feb 2010","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50078021","01 Aug 2013","","1","01 Aug 2010","31 Jul 2021","-2","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50078057","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078069","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078070","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078082","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078094","01 Aug 2013","","1","01 Sep 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078100","01 Aug 2014","","1","21 Dec 2009","31 Jul 2021","1","1","0","12 Feb 2015","bywatera","12 Aug 2020","KTEMPERLEY"
"50078112","01 Aug 2014","","1","21 Dec 2009","31 Jul 2021","1","1","0","12 Feb 2015","bywatera","12 Aug 2020","KTEMPERLEY"
"50078124","01 Aug 2014","","1","21 Dec 2009","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","12 Aug 2020","KTEMPERLEY"
"50078136","01 Aug 2014","","1","15 Mar 2010","31 Dec 2015","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2015","bywatera"
"50078148","01 Aug 2014","","1","15 Mar 2010","31 Jul 2021","1","1","0","12 Feb 2015","bywatera","12 Aug 2020","KTEMPERLEY"
"5007815X","01 Aug 2014","","1","15 Mar 2010","31 Dec 2015","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2015","bywatera"
"50078161","01 Aug 2014","","1","15 Mar 2010","31 Dec 2015","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2015","bywatera"
"50078173","01 Aug 2014","","1","15 Mar 2010","31 Dec 2015","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2015","bywatera"
"50078185","01 Aug 2014","","1","15 Mar 2010","31 Dec 2015","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2015","bywatera"
"50078197","01 Aug 2014","","1","15 Feb 2010","31 Jul 2021","1","1","-2","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"50078203","01 Aug 2014","","1","21 Jun 2010","31 Jul 2021","1","1","-2","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"50078215","01 Aug 2014","","1","01 Mar 2010","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50078227","01 Aug 2013","","1","01 Mar 2010","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50078239","01 Aug 2014","","1","01 Mar 2010","31 Oct 2014","0","1","0","24 Jun 2014","robinsonsar","13 Nov 2014","bywatera"
"50078240","01 Aug 2014","","1","01 Mar 2010","31 Oct 2014","0","1","0","24 Jun 2014","robinsonsar","13 Nov 2014","bywatera"
"50078252","01 Aug 2013","","1","01 Mar 2010","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50078264","01 Aug 2013","","1","01 Mar 2010","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50078276","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078288","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"5007829X","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078306","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50078318","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"5007832X","01 Aug 2013","","1","21 Jun 2010","31 Jul 2021","1","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50078331","01 Aug 2014","","1","05 Jul 2010","31 Dec 2020","1","1","0","24 Jun 2014","robinsonsar","05 May 2020","KTEMPERLEY"
"50078343","01 Aug 2014","","1","15 Feb 2010","31 Dec 2015","1","1","0","24 Jun 2014","robinsonsar","12 Aug 2015","bywatera"
"50078355","01 Aug 2014","","1","05 Jul 2010","31 Dec 2015","1","1","0","24 Jun 2014","robinsonsar","12 Aug 2015","bywatera"
"50078367","01 Aug 2013","","1","15 Mar 2010","31 Aug 2014","1","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50078379","01 Aug 2013","","1","01 Feb 2010","30 Sep 2020","0","1","0","03 Feb 2014","suttonf","26 May 2020","KTEMPERLEY"
"50078392","01 Aug 2014","","1","15 Feb 2010","31 Dec 2014","0","0","1","18 Sep 2014","robinsonsar","18 Sep 2014","robinsonsar"
"50078409","01 Aug 2014","","1","01 Sep 2010","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50078410","01 Aug 2013","","1","01 Sep 2010","30 Sep 2020","0","1","0","03 Feb 2014","suttonf","05 May 2020","SGUINIVAN"
"50078422","01 Aug 2013","","1","15 Mar 2010","31 Jul 2021","-2","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50078434","01 Aug 2014","","1","01 Mar 2010","31 Jul 2021","-2","1","-2","13 Nov 2014","bywatera","22 Mar 2020","SGUINIVAN"
"50078446","01 Aug 2013","","1","15 Mar 2010","31 Jul 2021","-2","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50078458","01 Aug 2014","","1","15 Mar 2010","31 Jul 2021","-2","1","-2","19 Jun 2014","ChamleyPe","22 Mar 2020","SGUINIVAN"
"5007846X","01 Aug 2014","","1","01 Mar 2010","31 Jul 2021","-2","1","-2","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"50078471","01 Aug 2014","","1","01 Jan 2014","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50078483","01 Aug 2014","","1","01 Jan 2014","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50078495","01 Aug 2013","","1","07 Dec 2009","31 Jul 2017","1","1","0","03 Feb 2014","suttonf","14 Jul 2016","bywatera"
"50078501","01 Aug 2013","","11","07 Dec 2009","21 Dec 2012","1","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50078537","01 Aug 2014","","1","01 Feb 2010","31 Dec 2014","0","1","0","18 Sep 2014","robinsonsar","18 Sep 2014","robinsonsar"
"50078549","01 Aug 2014","","1","15 Mar 2010","31 Dec 2013","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50078550","01 Aug 2014","","1","07 Dec 2009","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50078562","01 Aug 2014","","1","07 Dec 2009","30 Nov 2016","1","1","0","15 Apr 2015","bywatera","14 Jul 2016","bywatera"
"50078616","01 Aug 2014","","1","01 Feb 2010","31 Jan 2015","0","1","0","24 Jun 2014","robinsonsar","12 Feb 2015","bywatera"
"50078628","01 Aug 2013","","1","01 Sep 2010","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50078677","01 Aug 2013","","1","01 Feb 2010","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50078689","01 Aug 2014","","1","01 Aug 2010","30 Sep 2015","0","1","0","24 Jun 2014","robinsonsar","10 Sep 2015","bywatera"
"50078690","01 Aug 2014","","1","15 Mar 2010","31 Oct 2017","1","1","0","24 Jun 2014","robinsonsar","17 May 2017","fisherk"
"50078707","01 Aug 2014","","1","15 Mar 2010","31 Jul 2021","-2","1","-2","19 Jun 2014","ChamleyPe","22 Mar 2020","SGUINIVAN"
"50078719","01 Aug 2013","","1","01 Feb 2010","31 Jul 2021","-2","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50078720","01 Aug 2013","","1","15 Mar 2010","31 Jul 2021","-2","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50078732","01 Aug 2014","","1","01 Sep 2010","31 Aug 2014","1","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50078744","01 Aug 2014","","1","01 Aug 2010","31 Aug 2013","0","0","1","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50078768","01 Aug 2014","","1","01 Aug 2010","31 Aug 2013","0","0","1","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"5007877X","01 Aug 2014","","1","01 Aug 2010","31 Aug 2013","0","0","1","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50078781","01 Aug 2013","","1","01 Feb 2010","30 Sep 2020","0","1","0","03 Feb 2014","suttonf","07 Jul 2020","KTEMPERLEY"
"50078793","01 Aug 2014","","1","15 Mar 2010","31 Aug 2014","1","1","0","18 Sep 2014","robinsonsar","18 Sep 2014","robinsonsar"
"5007880X","01 Aug 2014","","1","15 Mar 2010","31 Aug 2014","1","1","0","18 Sep 2014","robinsonsar","18 Sep 2014","robinsonsar"
"50078811","01 Aug 2013","","1","07 Dec 2009","31 Jul 2017","1","1","0","03 Feb 2014","suttonf","14 Jul 2016","bywatera"
"50078847","01 Aug 2014","","1","01 Jan 2014","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50078859","01 Aug 2014","","1","01 Aug 2010","31 Aug 2013","0","0","1","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50078860","01 Aug 2014","","1","07 Dec 2009","31 Jul 2017","1","1","0","22 Oct 2014","bywatera","14 Jul 2016","bywatera"
"50078872","01 Aug 2014","","1","07 Dec 2009","29 Jun 2016","1","1","0","22 Oct 2014","bywatera","19 Oct 2016","bywatera"
"50078884","01 Aug 2013","","1","01 Feb 2010","31 Jul 2021","-2","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50078896","01 Aug 2014","","1","01 Aug 2010","31 Jul 2021","0","0","1","24 Jun 2014","robinsonsar","17 Apr 2020","KTEMPERLEY"
"50079013","01 Aug 2014","","1","01 Jan 2014","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50079062","01 Aug 2014","","1","15 Mar 2010","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50079086","01 Aug 2014","","1","01 Aug 2010","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50079098","01 Aug 2014","","1","15 Feb 2010","29 Jun 2016","1","1","0","22 Oct 2014","bywatera","19 Oct 2016","bywatera"
"50079104","01 Aug 2014","","1","15 Feb 2010","31 May 2014","1","1","0","16 Oct 2014","bywatera","16 Oct 2014","bywatera"
"50079116","01 Aug 2014","","1","15 Feb 2010","23 Oct 2013","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50079128","01 Aug 2013","","1","01 Sep 2010","31 Aug 2016","1","1","0","03 Feb 2014","suttonf","12 Aug 2015","bywatera"
"5007913X","01 Aug 2014","","1","15 Feb 2010","31 May 2014","1","1","0","16 Oct 2014","bywatera","16 Oct 2014","bywatera"
"50079165","01 Aug 2014","","1","15 Feb 2010","31 Jul 2017","1","1","0","22 Oct 2014","bywatera","14 Jul 2016","bywatera"
"50079177","01 Aug 2014","","1","15 Feb 2010","31 May 2014","1","1","0","16 Oct 2014","bywatera","16 Oct 2014","bywatera"
"50079189","01 Aug 2014","","1","01 Sep 2010","31 May 2014","1","1","0","16 Oct 2014","bywatera","16 Oct 2014","bywatera"
"50079190","01 Aug 2014","","1","15 Feb 2010","29 Jun 2016","1","1","0","22 Oct 2014","bywatera","19 Oct 2016","bywatera"
"50079207","01 Aug 2013","","1","01 Mar 2011","31 Aug 2012","0","0","0","03 Feb 2014","suttonf","15 Jul 2015","bywatera"
"50079219","01 Aug 2014","","1","01 Sep 2010","31 Aug 2013","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50079220","01 Aug 2014","","1","15 Feb 2010","23 Oct 2013","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50079232","01 Aug 2013","","1","21 Dec 2009","31 Jul 2017","1","1","0","03 Feb 2014","suttonf","14 Jul 2016","bywatera"
"50079244","01 Aug 2013","","1","15 Feb 2010","31 Dec 2014","0","1","0","03 Feb 2014","suttonf","12 May 2014","bywatera"
"50079256","01 Aug 2013","","1","01 May 2011","31 Aug 2013","1","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"5007927X","01 Aug 2014","","1","01 Jan 2010","31 Dec 2014","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50079281","01 Aug 2013","","1","01 Feb 2010","31 Jul 2020","0","1","0","03 Feb 2014","suttonf","22 Jul 2020","KTEMPERLEY"
"5007930X","01 Aug 2014","","1","01 Feb 2010","28 Feb 2015","1","1","0","18 Sep 2014","robinsonsar","18 Sep 2014","robinsonsar"
"50079311","01 Aug 2014","","1","01 Sep 2010","31 Jul 2017","1","1","0","11 Mar 2015","bywatera","14 Jul 2016","bywatera"
"50079323","01 Aug 2014","","1","01 Sep 2010","31 Jul 2018","1","1","0","11 Mar 2015","bywatera","14 Aug 2017","Guinivas"
"50079335","01 Aug 2014","","1","01 Sep 2010","31 Dec 2014","1","1","0","08 Dec 2014","bywatera","11 Nov 2015","bywatera"
"50079347","01 Aug 2013","","1","01 Sep 2010","31 Aug 2013","1","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50079359","01 Aug 2014","","1","21 Dec 2009","31 Jul 2018","1","1","0","11 Mar 2015","bywatera","14 Aug 2017","Guinivas"
"50079360","01 Aug 2013","","1","29 Mar 2010","31 Jul 2021","-2","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50079372","01 Aug 2014","","1","01 Jan 2014","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","20 Oct 2014","bywatera"
"50079384","01 Aug 2013","","1","01 Aug 2010","31 Jul 2021","-2","-2","1","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50079396","01 Aug 2014","","1","01 Feb 2010","31 Jul 2016","0","1","0","24 Jun 2014","robinsonsar","14 Jan 2015","bywatera"
"50079402","01 Aug 2014","","1","21 Dec 2009","31 Jul 2017","1","1","0","22 Oct 2014","bywatera","14 Jul 2016","bywatera"
"50079414","01 Aug 2014","","1","21 Dec 2009","31 Aug 2018","1","1","0","14 May 2015","chamleype","06 Oct 2015","bywatera"
"50079426","01 Aug 2014","","1","01 Sep 2010","31 Jul 2017","1","1","0","11 Mar 2015","bywatera","14 Jul 2016","bywatera"
"50079438","01 Aug 2013","","11","01 Sep 2010","31 Aug 2012","1","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"5007944X","01 Aug 2013","","1","01 Sep 2010","31 Aug 2013","1","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50079451","01 Aug 2013","","11","01 Sep 2010","31 Aug 2015","1","1","0","03 Feb 2014","suttonf","14 Feb 2019","SGUINIVAN"
"50079463","01 Aug 2013","","1","01 Sep 2010","31 Aug 2013","1","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50079475","01 Aug 2014","","1","21 Dec 2009","31 Jul 2018","1","1","0","11 Mar 2015","bywatera","14 Jul 2016","bywatera"
"50079487","01 Aug 2013","","11","21 Dec 2009","31 Aug 2015","1","1","0","03 Feb 2014","suttonf","14 Feb 2019","SGUINIVAN"
"50079499","01 Aug 2014","","1","21 Dec 2009","31 Jul 2017","1","1","0","22 Oct 2014","bywatera","14 Jul 2016","bywatera"
"50079542","01 Aug 2014","","1","01 Nov 2013","31 Jan 2015","0","0","1","24 Jun 2014","robinsonsar","15 Apr 2015","bywatera"
"50079608","01 Aug 2014","","1","01 May 2010","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50079712","01 Aug 2014","","1","10 May 2010","30 Jun 2014","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50079724","01 Aug 2014","","11","01 Feb 2010","04 Jan 2013","0","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50079748","01 Aug 2014","","1","21 Dec 2009","31 Dec 2014","1","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"5007975X","01 Aug 2014","","1","01 Aug 2010","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50079761","01 Aug 2013","","1","01 Aug 2010","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50079773","01 Aug 2014","","1","15 Feb 2010","31 Dec 2014","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50079785","01 Aug 2014","","1","15 Feb 2010","31 Dec 2014","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"50079797","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50079803","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50079815","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50079827","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50079840","01 Aug 2014","","1","21 Dec 2009","31 Jan 2015","1","1","0","24 Jun 2014","robinsonsar","15 Apr 2015","bywatera"
"50079852","01 Aug 2014","","1","21 Dec 2009","31 Jan 2015","1","1","0","24 Jun 2014","robinsonsar","15 Apr 2015","bywatera"
"50079864","01 Aug 2013","","1","01 Feb 2010","31 Aug 2018","1","1","0","03 Feb 2014","suttonf","16 Dec 2016","bywatera"
"50079876","01 Aug 2014","","1","15 Feb 2010","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50079888","01 Aug 2014","","1","01 Feb 2010","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"5007989X","01 Aug 2013","","11","15 Mar 2010","30 Jun 2011","0","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50079906","01 Aug 2014","","1","01 Jan 2014","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50079918","01 Aug 2013","","11","01 Feb 2010","31 Dec 2012","0","1","0","03 Feb 2014","suttonf","16 Sep 2014","goodmand"
"5007992X","01 Aug 2013","","1","01 Aug 2010","31 Jul 2021","1","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"50079931","01 Aug 2013","","11","15 Feb 2010","31 Dec 2011","0","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50079943","01 Aug 2013","","11","15 Feb 2010","31 Dec 2011","0","1","0","03 Feb 2014","suttonf","16 Sep 2014","goodmand"
"50079955","01 Aug 2014","","1","01 Nov 2013","31 Dec 2014","0","0","1","14 Jan 2015","bywatera","14 Jan 2015","bywatera"
"50079967","01 Aug 2013","","11","15 Mar 2010","30 Jun 2011","0","1","0","03 Feb 2014","suttonf","16 Sep 2014","goodmand"
"50079979","01 Aug 2014","","1","18 Jan 2010","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50079980","01 Aug 2014","","1","01 Mar 2010","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"50079992","01 Aug 2014","","1","18 Jan 2010","31 Jul 2014","0","1","0","24 Jun 2014","robinsonsar","15 Apr 2015","bywatera"
"50080003","01 Aug 2014","","11","01 Feb 2010","04 Jan 2013","0","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50080015","01 Aug 2014","","11","01 Aug 2010","05 Jun 2013","0","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50080027","01 Aug 2014","","11","01 Aug 2010","05 Jun 2013","0","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50080039","01 Aug 2013","","11","12 Apr 2010","31 Jul 2011","0","1","0","03 Feb 2014","suttonf","28 Mar 2014","bywatera"
"50080040","01 Aug 2013","","11","12 Apr 2010","31 Jul 2011","0","1","0","03 Feb 2014","suttonf","16 Sep 2014","goodmand"
"50080064","01 Aug 2014","","1","01 Aug 2010","31 Mar 2016","0","1","0","24 Jun 2014","robinsonsar","19 Oct 2016","bywatera"
"50080076","01 Aug 2014","","1","10 May 2010","30 Jun 2014","0","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50080106","01 Aug 2014","","1","18 Jan 2010","31 Jan 2015","1","1","0","24 Jun 2014","robinsonsar","15 Apr 2015","bywatera"
"50080118","01 Aug 2014","","1","01 Nov 2013","31 Jul 2014","0","1","0","24 Jun 2014","robinsonsar","15 Apr 2015","bywatera"
"5008012X","01 Aug 2014","","11","07 Jun 2010","22 Aug 2012","0","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50080143","01 Aug 2014","","1","15 Mar 2010","31 Dec 2014","1","1","0","24 Jun 2014","robinsonsar","20 Oct 2014","bywatera"
"50080155","01 Aug 2014","","1","01 Jun 2011","31 Dec 2014","0","0","1","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50080167","01 Aug 2013","","1","15 Mar 2010","31 Aug 2014","1","1","0","30 Jul 2011","suttonf","16 Sep 2014","goodmand"
"50080179","01 Aug 2014","","1","07 Jun 2010","31 Jan 2015","0","1","0","19 Jun 2014","ChamleyPe","19 Jun 2014","ChamleyPe"
"50080180","01 Aug 2013","","1","07 Jun 2010","28 Feb 2013","0","1","0","03 Feb 2014","suttonf","08 Feb 2016","bywatera"
"50080192","01 Aug 2014","","1","15 Mar 2010","31 Aug 2014","1","1","0","24 Jun 2014","robinsonsar","24 Jun 2014","robinsonsar"
"50080209","01 Aug 2013","","1","01 Sep 2010","31 Jul 2021","1","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"50080210","01 Aug 2014","","1","01 Feb 2014","31 Dec 2015","0","1","0","24 Jun 2014","robinsonsar","08 Dec 2014","bywatera"
"50080222","01 Aug 2014","","1","01 Oct 2013","31 Jan 2016","0","0","1","24 Jun 2014","robinsonsar","08 Feb 2016","bywatera"
"50080234","01 Aug 2014","","1","01 Oct 2013","31 Dec 2016","0","0","1","24 Jun 2014","robinsonsar","20 Oct 2014","bywatera"
